id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
201,u,0.0,0.0,has joined Swansea City on loan for the rest of the season.,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
209,a,,,,
210,a,,,,
211,u,0.0,0.0,has joined Leicester City on loan for the rest of the season.,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
213,a,,,,
214,a,,,,
641,a,,,,
215,a,,,,
216,i,0.0,0.0,Knee injury - Unknown return date,
217,a,100.0,100.0,,
470,a,100.0,100.0,,
676,a,100.0,100.0,,
680,a,100.0,100.0,,
722,a,,,,
66,u,0.0,0.0,Has joined Botafogo permanently.,
70,u,0.0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,
22,a,,,,
79,u,0.0,0.0,has joined West Bromwich Albion permanently.,
80,a,100.0,100.0,,
81,a,100.0,100.0,,
82,a,100.0,100.0,,
84,a,,,,
91,u,0.0,0.0,Has joined Cruzeiro on loan for the rest of the season.,
98,a,100.0,100.0,,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
100,a,,,,
391,i,0.0,0.0,Hamstring injury - Unknown return date,
685,a,100.0,100.0,,
687,a,,,,
697,a,,,,
713,a,,,,
759,a,,,,
721,i,0.0,50.0,Knee injury - Expected back 21 Feb,
27,d,75.0,100.0,Knock - 75% chance of playing,
83,a,100.0,100.0,,
101,a,100.0,100.0,,
103,a,,,,
104,a,,,,
106,a,,,,
107,a,,,,
108,a,100.0,100.0,,
109,a,,,,
110,a,,,,
111,a,100.0,100.0,,
112,u,0.0,0.0,Has joined Southampton permanently.,
123,i,0.0,0.0,Knee injury - Expected back 01 Jun,
124,a,,,,
125,a,100.0,100.0,,
51,u,0.0,0.0,has joined West Bromwich Albion on loan for the rest of the season,
126,a,,,,
127,a,100.0,100.0,,
128,a,,,,
129,a,100.0,100.0,,
132,a,100.0,100.0,,
133,a,,,,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
136,a,,,,
151,a,,,,
156,a,,,,
157,a,100.0,50.0,,
158,a,100.0,75.0,,
167,a,,,,
169,a,100.0,100.0,,
173,a,100.0,100.0,,
174,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
175,a,,,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,,,,
179,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season,
180,i,0.0,0.0,Knee injury - Expected back 01 Jun,
181,a,,,,
744,a,,,,
168,a,100.0,100.0,,
220,a,,,,
188,a,,,,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
221,a,,,,
223,a,,,,
4,a,,,,
191,a,,,,
226,a,100.0,100.0,,
227,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
228,a,100.0,100.0,,
229,a,100.0,100.0,,
230,a,100.0,100.0,,
231,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
234,u,0.0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,
235,a,100.0,100.0,,
236,a,100.0,100.0,,
237,a,100.0,100.0,,
238,a,,,,
239,a,,,,
240,u,0.0,0.0,has joined AC Milan permanently.,
241,s,0.0,0.0,Suspended until 20 Dec,
243,a,,,,
244,i,0.0,0.0,Thigh injury - Unknown return date,
245,s,0.0,0.0,Suspended - unknown return date,
246,a,100.0,100.0,,
247,i,0.0,0.0,Thigh injury - Unknown return date,
248,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
249,a,,,,
250,i,0.0,100.0,Shoulder injury - Expected back 04 Jan,
251,u,0.0,0.0,has joined Bayern Munich on loan for the rest of the season.,
252,a,100.0,100.0,,
259,a,100.0,75.0,,
666,a,100.0,100.0,,
67,a,,,,
260,a,100.0,100.0,,
263,a,,,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,i,0.0,0.0,Back injury - Unknown return date,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,a,,,,
270,a,100.0,100.0,,
271,a,100.0,100.0,,
272,a,,,,
273,a,100.0,100.0,,
274,a,,,,
275,a,,,,
276,a,100.0,,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,u,0.0,0.0,has joined Caykur Rizespor on loan for the rest of the season.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
11,a,100.0,100.0,,
13,a,,,,
48,a,100.0,100.0,,
49,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season.,
282,u,0.0,0.0,has joined Portsmouth permanently.,
283,d,75.0,,Knee injury - 75% chance of playing,
284,a,100.0,100.0,,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
690,a,100.0,100.0,,
242,a,100.0,100.0,,
288,a,,,,
289,a,,,,
292,a,100.0,100.0,,
293,a,,,,
294,i,0.0,0.0,Hamstring injury - Unknown return date,
295,a,100.0,50.0,,
296,a,100.0,100.0,,
297,a,,,,
299,a,100.0,100.0,,
300,a,,,,
301,a,,,,
302,a,100.0,0.0,,
303,a,,,,
304,a,100.0,0.0,,
305,u,0.0,0.0,has joined Preston North End on loan for the rest of the season.,
307,a,,,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
310,a,,,,
311,a,,,,
312,u,0.0,0.0,has joined Rangers permanently.,
313,u,0.0,0.0,has joined Rotherham United on loan for the rest of the season.,
419,a,100.0,100.0,,
667,a,100.0,100.0,,
707,a,,,,
728,i,0.0,0.0,Hernia - Unknown return date,
314,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
317,a,100.0,100.0,,
318,a,,,,
319,a,,,,
320,a,,,,
321,a,,,,
322,a,100.0,100.0,,
324,a,,,,
325,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,i,0.0,100.0,Hamstring injury - Unknown return date,
329,a,100.0,100.0,,
330,a,,,,
331,a,100.0,100.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
335,a,,,,
336,a,,,,
337,a,100.0,100.0,,
338,i,0.0,0.0,Hamstring injury - Expected back 01 Jan,
664,a,,,,
727,a,100.0,100.0,,
731,a,100.0,100.0,,
737,a,,,,
339,a,,,,
340,a,,,,
341,a,,,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
344,a,100.0,100.0,,
346,a,,,,
347,a,100.0,100.0,,
348,a,100.0,100.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
353,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
365,i,0.0,50.0,Hamstring injury - Expected back 20 Dec,
706,a,,,,
366,a,100.0,100.0,,
367,a,,,,
368,a,,,,
369,a,,,,
370,i,0.0,0.0,Hamstring injury - Unknown return date,
371,a,,,,
372,a,,,,
373,a,,,,
374,a,100.0,100.0,,
375,s,0.0,100.0,Suspended until 20 Dec,
376,a,100.0,100.0,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
379,a,,,,
380,a,,,,
381,a,,,,
382,a,100.0,100.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
384,i,0.0,,Muscle injury - Unknown return date,
385,a,100.0,100.0,,
386,a,100.0,100.0,,
387,a,,,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
395,u,0.0,0.0,Has joined Lyon permanently.,
396,a,,,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
402,a,100.0,100.0,,
403,a,100.0,100.0,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,d,25.0,100.0,Thigh injury - 25% chance of playing,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,a,100.0,100.0,,
414,a,100.0,100.0,,
415,a,100.0,100.0,,
416,a,,,,
130,a,,,,
131,a,,,,
712,a,100.0,100.0,,
723,d,75.0,,Illness - 75% chance of playing,
92,u,0.0,0.0,has joined Al Taawoun permanently.,
93,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
732,a,,,,
287,a,,,,
417,a,100.0,100.0,,
418,a,,,,
756,a,,,,
145,a,100.0,100.0,,
290,i,0.0,0.0,Hamstring injury - Unknown return date,
291,a,,,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,i,0.0,0.0,Muscle injury - Unknown return date,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
429,a,,,,
430,a,100.0,100.0,,
736,a,,,,
739,a,,,,
740,a,,,,
742,a,,,,
119,a,,,,
431,a,,,,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
435,a,,,,
436,i,0.0,75.0,Back injury - Unknown return date,
437,a,100.0,100.0,,
438,a,100.0,100.0,,
440,a,100.0,75.0,,
441,a,,,,
442,i,0.0,0.0,Hamstring injury - Unknown return date,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
447,a,100.0,100.0,,
138,a,,,,
139,a,,,,
224,a,,,,
225,a,100.0,100.0,,
449,a,,,,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
452,a,100.0,100.0,,
455,a,100.0,100.0,,
457,a,100.0,100.0,,
458,a,100.0,100.0,,
459,a,,,,
462,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,d,75.0,0.0,Illness - 75% chance of playing,
733,a,,,,
755,a,,,,
52,a,100.0,100.0,,
135,a,100.0,75.0,,
469,d,25.0,0.0,Groin Injury - 25% chance of playing,
471,a,,,,
473,a,100.0,100.0,,
474,a,100.0,100.0,,
475,d,25.0,0.0,Back injury - 25% chance of playing,
476,a,100.0,100.0,,
477,a,100.0,100.0,,
478,d,25.0,0.0,Hamstring injury - 25% chance of playing,
479,d,25.0,0.0,Knee injury - 25% chance of playing,
480,a,,,,
482,a,100.0,100.0,,
483,a,,,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,a,100.0,100.0,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
258,a,,,,
352,a,100.0,100.0,,
354,a,100.0,100.0,,
486,a,,,,
487,a,,,,
488,a,,,,
489,a,,,,
490,d,75.0,100.0,Groin Injury - 75% chance of playing,
492,u,0.0,0.0,has joined KVC Westerlo on loan for the rest of the season.,
494,a,100.0,100.0,,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,d,25.0,0.0,Ankle injury - 25% chance of playing,
674,a,,,,
714,a,,,,
12,a,100.0,25.0,,
426,a,,,,
502,d,75.0,,Groin Injury - 75% chance of playing,
505,a,,,,
506,a,100.0,75.0,,
507,i,0.0,0.0,Hamstring injury - Expected back 07 Feb,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
521,a,,,,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
524,u,0.0,0.0,Has joined Swansea City permanently.,
267,d,75.0,0.0,Ankle injury - 75% chance of playing,
298,a,,,,
392,i,0.0,100.0,Ankle injury - Unknown return date,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
525,i,0.0,0.0,Knee injury - Unknown return date,
526,a,,,,
693,a,,,,
696,a,,,,
699,a,100.0,0.0,,
716,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
734,a,100.0,25.0,,
530,a,,,,
531,a,100.0,100.0,,
532,a,,,,
533,i,0.0,0.0,Shoulder injury - Unknown return date,
534,a,,,,
535,a,100.0,25.0,,
536,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,a,,,,
539,s,0.0,100.0,Suspended until 01 Jan,
540,a,,,,
541,a,100.0,100.0,,
543,a,,,,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,a,100.0,100.0,,
549,a,,,,
551,a,,,,
552,a,100.0,100.0,,
553,a,,,,
554,a,,,,
306,a,,,,
332,a,100.0,100.0,,
423,a,100.0,100.0,,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
558,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
345,a,100.0,100.0,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
439,a,,,,
668,a,,,,
670,a,,,,
678,a,100.0,100.0,,
683,a,100.0,100.0,,
694,a,,,,
724,a,,,,
730,a,,,,
735,a,,,,
565,a,,,,
454,u,0.0,0.0,has joined Real Betis permanently.,
566,a,,,,
568,a,,,,
569,a,100.0,100.0,,
570,a,,,,
571,a,100.0,100.0,,
572,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
741,a,100.0,100.0,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
573,a,,,,
574,i,0.0,100.0,Hamstring injury - Expected back 17 Jan,
577,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
580,a,,,,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,a,100.0,100.0,,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,a,,,,
586,a,100.0,100.0,,
587,i,0.0,0.0,Ankle injury - Unknown return date,
588,a,100.0,100.0,,
589,u,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,
590,u,0.0,0.0,has joined Girona permanently.,
591,a,100.0,100.0,,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
593,a,100.0,100.0,,
594,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,
595,a,,,,
596,i,0.0,0.0,Ankle injury - Unknown return date,
597,a,,,,
599,a,,,,
673,a,,,,
717,a,,,,
726,a,100.0,100.0,,
745,a,,,,
750,a,,,,
751,a,,,,
149,a,100.0,0.0,,
600,a,,,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
602,a,,,,
401,a,100.0,100.0,,
684,a,,,,
605,a,,,,
606,a,100.0,100.0,,
607,u,0.0,0.0,has joined Marseille permanently.,
608,a,100.0,0.0,,
609,a,,,,
610,a,100.0,100.0,,
613,a,100.0,100.0,,
614,a,,,,
615,a,100.0,50.0,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
619,a,100.0,100.0,,
620,a,100.0,100.0,,
746,a,,,,
424,a,,,,
515,a,100.0,100.0,,
516,a,100.0,100.0,,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
624,a,,,,
625,a,100.0,100.0,,
626,a,,,,
659,a,,,,
671,a,,,,
679,a,,,,
708,a,,,,
718,a,,,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
747,a,,,,
752,a,,,,
758,a,,,,
627,a,,,,
631,a,100.0,100.0,,
632,a,100.0,100.0,,
633,a,100.0,100.0,,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
636,a,,,,
637,a,100.0,100.0,,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
467,a,,,,
544,i,0.0,0.0,Groin Injury - Expected back 20 Dec,
640,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
644,i,0.0,100.0,Hamstring injury - Expected back 24 Jan,
645,a,100.0,75.0,,
646,a,100.0,0.0,,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
648,i,0.0,25.0,Calf injury - Expected back 18 Jan,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
652,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
654,a,100.0,100.0,,
657,i,0.0,0.0,Knee injury - Unknown return date,
461,a,,,,
491,a,100.0,75.0,,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
501,a,,,,
527,d,25.0,25.0,Lack of match fitness - 25% chance of playing,
669,a,,,,
675,i,0.0,0.0,Knee injury - Unknown return date,
361,u,0.0,0.0,has joined Hull City permanently.,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
528,a,,,,
529,a,,,,
603,a,,,,
604,u,0.0,0.0,has joined Marseille permanently.,
522,i,0.0,,Hamstring injury - Expected back 17 Jan,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
612,a,100.0,100.0,,
650,a,,,,
651,a,,,,
709,a,100.0,75.0,,
720,a,,,,
8,d,75.0,,Knock - 75% chance of playing,
9,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
14,u,0.0,0.0,has joined Morecambe on loan for the rest of the season.,
24,a,100.0,100.0,,
46,u,0.0,0.0,has joined Anderlecht on loan for the rest of the season.,
715,a,,,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
618,a,,,,
40,i,0.0,0.0,Hamstring injury - Expected back 03 Jan,
41,d,75.0,,Calf injury - 75% chance of playing,
757,a,,,,
688,a,,,,
701,u,0.0,0.0,has joined Annecy on loan for the rest of the season.,
185,a,,,,
186,i,0.0,0.0,Achilles injury - Unknown return date,
1,a,,,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
205,a,,,,
206,a,,,,
207,s,0.0,0.0,Suspended until 30 Dec,
208,u,0.0,0.0,Has joined Espanyol on loan for the rest of the season.,
754,a,,,,
202,a,100.0,100.0,,
152,a,100.0,100.0,,
153,i,0.0,0.0,Knee injury - Unknown return date,
154,u,0.0,0.0,Has joined Birmingham on loan for the rest of the season.,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
163,a,100.0,100.0,,
164,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
165,u,0.0,0.0,has joined Lens permanently.,
199,a,,,,
218,a,,,,
219,u,0.0,0.0,has joined VfL Bochum  on loan for the rest of the season.,
69,a,,,,
114,a,100.0,100.0,,
453,a,,,,
102,a,,,,
116,a,100.0,100.0,,
117,u,0.0,0.0,has joined Kaiserslautern on loan for the rest of the season.,
672,a,,,,
743,a,,,,
253,a,,,,
254,a,100.0,100.0,,
256,i,0.0,,Knee injury - Expected back 17 Jan,
257,a,,,,
137,a,,,,
261,a,100.0,100.0,,
262,d,25.0,100.0,Lack of match fitness - 25% chance of playing,
105,a,,,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,d,75.0,100.0,Knock - 75% chance of playing,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
400,a,,,,
481,a,,,,
753,a,,,,
567,a,,,,
749,a,,,,
71,u,0.0,0.0,Has joined Paris Saint-Germain permanently.,
72,d,75.0,100.0,Thigh injury - 75% chance of playing,
73,a,100.0,100.0,,
74,a,,,,
75,d,25.0,25.0,Muscle injury - 25% chance of playing,
78,a,100.0,100.0,,
85,a,100.0,0.0,,
170,a,100.0,0.0,,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
172,a,100.0,100.0,,
5,i,0.0,0.0,Thigh injury - Unknown return date,
6,d,75.0,75.0,Ankle injury - 75% chance of playing,
15,a,,,,
45,a,,,,
68,a,,,,
76,a,,,,
77,a,,,,
86,a,100.0,100.0,,
87,i,0.0,0.0,Knee injury - Expected back 26 Dec,
88,s,0.0,0.0,Suspended until 20 Dec,
89,u,0.0,0.0,Has joined Midtjylland permanently.,
90,a,,,,
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
95,u,0.0,0.0,has joined Olympiakos permanently.,
96,u,0.0,0.0,has joined Barnet on loan for the rest of the season.,
97,a,100.0,100.0,,
113,a,,,,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
140,a,,,,
118,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
120,s,0.0,100.0,Suspended until 20 Dec,
121,a,,,,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
255,a,,,,
141,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,
142,u,0.0,0.0,Has joined Union SG permanently,
493,i,0.0,0.0,Calf injury - Expected back 28 Dec,
660,a,100.0,100.0,,
665,a,100.0,100.0,,
748,i,0.0,0.0,Knee injury - Expected back 01 Jan,
691,a,100.0,50.0,,
698,a,100.0,100.0,,
550,a,,,,
143,a,,,,
144,a,,,,
146,a,,,,
147,u,0.0,0.0,Has joined AC Milan permanently,
148,a,,,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
159,i,0.0,0.0,Knee injury - Expected back 03 Jan,
160,a,,,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
162,a,100.0,100.0,,
166,a,100.0,75.0,,
422,i,0.0,0.0,Ankle injury - Unknown return date,
628,a,,,,
629,i,0.0,0.0,Ankle injury - Unknown return date,
634,a,,,,
557,a,,,,
642,a,100.0,100.0,,
643,a,100.0,100.0,,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
