id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
214,a,100.0,100.0,,
61,u,0.0,0.0,Has joined Real Oviedo permanently.,
513,a,100.0,100.0,,
133,u,0.0,0.0,has joined Oxford United permanently.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
268,i,0.0,0.0,Lack of match fitness - Expected back 01 Jun,
814,a,,,,
116,a,100.0,100.0,,
554,a,,,,
764,a,,,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
553,i,0.0,0.0,Muscle injury - Expected back 01 Jun,
227,a,100.0,100.0,,
521,a,100.0,100.0,,
620,u,0.0,0.0,has joined Bristol City on loan for the rest of the season.,
621,u,0.0,0.0,has joined Sparta Prague permanently.,
658,a,,,,
694,a,100.0,100.0,,
775,u,0.0,0.0,has joined Exeter City on loan for the rest of the season.,
565,a,100.0,100.0,,
561,a,,,,
103,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
794,a,100.0,100.0,,
119,a,100.0,100.0,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
234,u,0.0,0.0,has joined Strasbourg on loan for the rest of the season.,
239,d,25.0,25.0,Hamstring injury - 25% chance of playing,
643,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
630,a,,,,
706,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
12,u,0.0,0.0,has joined Ajax permanently.,
370,a,100.0,75.0,,
541,a,100.0,100.0,,
546,a,100.0,100.0,,
547,a,100.0,100.0,,
548,i,0.0,0.0,Hamstring injury - Expected back 01 Jun,
549,u,0.0,0.0,has joined Ipswich Town on loan for the rest of the season.,
683,d,50.0,50.0,Knock - 50% chance of playing,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
491,d,75.0,75.0,Hamstring injury - 75% chance of playing,
492,u,0.0,0.0,has joined Cadiz on loan for the rest of the season.,
501,a,,,,
684,a,,,,
714,a,100.0,100.0,,
506,i,0.0,0.0,Muscle injury - Expected back 01 Jun,
507,d,75.0,75.0,Lack of match fitness - 75% chance of playing,
508,a,100.0,100.0,,
836,a,,,,
841,a,,,,
540,u,0.0,0.0,has joined Le Havre AC on loan for the rest of the season.,
551,a,,,,
552,a,100.0,100.0,,
488,a,100.0,100.0,,
490,i,0.0,0.0,Thigh injury - Expected back 01 Jun,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,100.0,100.0,,
185,a,,,,
197,u,0.0,0.0,has joined Sparta Prague on loan for the rest of the season.,
198,a,100.0,100.0,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
