id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
1,a,,,,
2,a,,,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
4,a,,,,
6,d,75.0,100.0,Knock - 75% chance of playing,
23,u,0.0,0.0,has joined Hamburger on loan for the rest of the season.,
24,a,100.0,100.0,,
33,a,,,,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
39,a,,,,
40,i,0.0,0.0,Hamstring injury - Expected back 23 Nov,
54,a,,,,
56,u,0.0,0.0,Season-long loan to Benfica,
60,a,,,,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
190,a,,,,
191,a,,,,
192,a,,,,
200,a,100.0,100.0,,
201,u,0.0,0.0,has joined Swansea City on loan for the rest of the season.,
215,a,,,,
216,i,0.0,0.0,Knee injury - Unknown return date,
72,s,0.0,,Suspended until 06 Dec,
73,a,100.0,100.0,,
74,a,,,,
86,s,0.0,100.0,Suspended until 06 Dec,
87,i,0.0,0.0,Knee injury - Expected back 26 Dec,
88,s,0.0,100.0,Suspended until 20 Dec,
89,u,0.0,0.0,Has joined Midtjylland permanently.,
687,a,,,,
132,a,100.0,100.0,,
133,a,,,,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
748,i,0.0,0.0,Knee injury - Expected back 01 Jan,
165,u,0.0,0.0,has joined Lens permanently.,
157,d,25.0,25.0,Ankle injury - 25% chance of playing,
158,d,75.0,100.0,Knock - 75% chance of playing,
159,i,0.0,0.0,Knee injury - Expected back 13 Dec,
160,a,,,,
167,a,,,,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
172,a,100.0,100.0,,
173,a,100.0,100.0,,
174,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
175,a,,,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,,,,
235,a,100.0,100.0,,
236,a,100.0,100.0,,
237,a,100.0,100.0,,
249,a,,,,
250,a,100.0,100.0,,
672,a,,,,
295,a,100.0,100.0,,
296,i,0.0,0.0,Foot injury - Unknown return date,
297,a,,,,
298,a,,,,
299,a,100.0,100.0,,
300,a,,,,
301,a,,,,
705,a,,,,
322,a,100.0,100.0,,
323,a,,,,
324,a,,,,
325,a,100.0,100.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
463,a,,,,
339,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
379,a,,,,
380,a,,,,
381,a,,,,
382,a,100.0,50.0,,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
384,a,,,,
433,u,0.0,0.0,On loan to Shrewsbury Town,
452,a,100.0,100.0,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
473,a,100.0,100.0,,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
506,d,75.0,75.0,Knock - 75% chance of playing,
507,i,0.0,0.0,Hamstring injury - Expected back 13 Dec,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
652,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
654,a,100.0,100.0,,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
682,a,,,,
695,a,,,,
709,d,75.0,,Knock - 75% chance of playing,
720,a,,,,
5,i,0.0,0.0,Thigh injury - Unknown return date,
8,a,,,,
14,u,0.0,0.0,has joined Morecambe on loan for the rest of the season.,
49,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season.,
50,a,100.0,100.0,,
58,a,100.0,100.0,,
59,a,100.0,100.0,,
61,u,0.0,0.0,Has joined Real Oviedo permanently.,
62,a,,,,
63,a,,,,
64,a,100.0,100.0,,
194,i,0.0,0.0,Hamstring injury - Unknown return date,
195,a,,,,
196,u,0.0,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
105,a,,,,
286,a,,,,
690,a,100.0,100.0,,
712,a,100.0,100.0,,
209,a,,,,
210,a,,,,
374,a,100.0,100.0,,
27,n,0.0,100.0,Ineligible to face his parent club on 3/12. - Expected back 06 Dec,
83,a,100.0,100.0,,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
739,a,,,,
481,a,,,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
223,a,,,,
489,a,,,,
490,a,100.0,100.0,,
743,a,,,,
253,a,,,,
254,a,100.0,100.0,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
255,a,,,,
256,a,,,,
257,a,,,,
281,a,,,,
538,a,,,,
302,s,0.0,0.0,Suspended until 13 Dec,
559,u,0.0,0.0,has joined Minnesota United permanently.,
728,i,0.0,0.0,Hernia - Unknown return date,
314,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,i,0.0,0.0,Knee injury - Unknown return date,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
385,a,100.0,100.0,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,a,100.0,100.0,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
636,a,,,,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
642,a,100.0,100.0,,
643,a,100.0,100.0,,
644,a,100.0,100.0,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
426,a,,,,
502,a,,,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
331,a,100.0,100.0,,
332,a,100.0,100.0,,
335,a,,,,
664,a,,,,
727,a,100.0,100.0,,
346,a,,,,
361,u,0.0,0.0,has joined Hull City permanently.,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
352,a,,,,
353,a,100.0,100.0,,
354,a,100.0,100.0,,
435,a,,,,
438,a,100.0,100.0,,
439,a,,,,
440,a,100.0,100.0,,
441,a,,,,
442,i,0.0,0.0,Hamstring injury - Unknown return date,
443,a,,,,
457,a,100.0,100.0,,
633,a,100.0,100.0,,
634,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
447,a,100.0,100.0,,
448,a,,,,
449,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
648,a,,,,
650,a,,,,
458,a,100.0,100.0,,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
461,a,,,,
462,a,,,,
529,a,,,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
205,a,,,,
206,a,,,,
539,a,100.0,100.0,,
540,a,,,,
541,a,100.0,100.0,,
562,a,,,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
151,a,,,,
152,a,100.0,100.0,,
153,i,0.0,0.0,Knee injury - Unknown return date,
154,u,0.0,0.0,Has joined Birmingham on loan for the rest of the season.,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
161,u,0.0,0.0,has joined Strasbourg permanently.,
606,a,100.0,50.0,,
609,a,,,,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
234,u,0.0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,
238,a,,,,
239,a,,,,
240,u,0.0,0.0,has joined AC Milan permanently.,
658,a,,,,
663,a,,,,
7,a,100.0,100.0,,
9,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
10,a,,,,
11,a,100.0,100.0,,
13,a,,,,
15,a,,,,
