id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
32,a,100.0,100.0,,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
36,a,100.0,75.0,,
4,a,,,,
38,a,100.0,75.0,,
41,a,,,,
55,a,100.0,100.0,,
389,a,100.0,100.0,,
710,a,,,,
719,a,100.0,100.0,,
183,a,,,,
207,a,,,,
211,u,0.0,0.0,has joined Leicester City on loan for the rest of the season.,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
688,a,,,,
214,a,,,,
215,a,,,,
216,i,0.0,0.0,Knee injury - Unknown return date,
219,u,0.0,0.0,has joined VfL Bochum  on loan for the rest of the season.,
470,a,100.0,100.0,,
722,a,,,,
70,u,0.0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,
73,a,100.0,100.0,,
81,d,50.0,0.0,Muscle injury - 50% chance of playing,
89,u,0.0,0.0,Has joined Midtjylland permanently.,
90,a,,,,
91,u,0.0,0.0,Has joined Cruzeiro on loan for the rest of the season.,
93,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
697,a,,,,
713,a,,,,
27,a,100.0,100.0,,
83,a,100.0,100.0,,
106,a,,,,
107,a,,,,
20,d,75.0,100.0,Knock - 75% chance of playing,
33,a,,,,
108,a,100.0,100.0,,
118,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
120,a,100.0,100.0,,
121,a,,,,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
123,i,0.0,,Anterior cruciate ligament - Unknown return date,
124,a,,,,
125,a,100.0,100.0,,
126,a,,,,
127,a,100.0,100.0,,
128,a,,,,
129,a,100.0,100.0,,
139,a,,,,
143,a,,,,
63,a,,,,
144,a,,,,
145,a,100.0,100.0,,
146,a,,,,
147,u,0.0,0.0,Has joined AC Milan permanently,
148,a,,,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
151,a,,,,
154,u,0.0,0.0,Has joined Birmingham on loan for the rest of the season.,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
159,i,0.0,0.0,Knee injury - Expected back 13 Dec,
160,a,,,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
162,a,100.0,100.0,,
229,a,100.0,100.0,,
232,a,100.0,100.0,,
247,d,50.0,0.0,Lack of match fitness - 50% chance of playing,
252,a,100.0,100.0,,
51,u,0.0,0.0,has joined West Bromwich Albion on loan for the rest of the season,
56,u,0.0,0.0,Season-long loan to Benfica,
218,a,,,,
110,a,,,,
453,a,,,,
253,a,,,,
254,a,100.0,100.0,,
255,a,,,,
270,d,75.0,100.0,Knock - 75% chance of playing,
271,a,100.0,100.0,,
60,a,,,,
194,i,0.0,0.0,Hamstring injury - Unknown return date,
92,u,0.0,0.0,has joined Al Taawoun permanently.,
748,i,0.0,0.0,Knee injury - Expected back 01 Jan,
272,a,,,,
292,a,100.0,100.0,,
300,a,,,,
301,a,,,,
630,a,,,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
705,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,i,0.0,0.0,Knee injury - Unknown return date,
185,a,,,,
186,i,0.0,0.0,Achilles injury - Unknown return date,
187,a,,,,
188,a,,,,
744,a,,,,
317,a,100.0,100.0,,
318,a,,,,
319,a,,,,
320,a,,,,
322,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
331,a,100.0,100.0,,
332,a,100.0,0.0,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
345,d,75.0,100.0,Knock - 75% chance of playing,
353,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
375,i,0.0,0.0,Muscle injury - Expected back 20 Dec,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
379,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,a,100.0,100.0,,
213,a,,,,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
402,a,100.0,100.0,,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,a,100.0,100.0,,
414,a,100.0,100.0,,
415,a,100.0,100.0,,
416,a,,,,
417,a,100.0,100.0,,
418,a,,,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
430,a,100.0,100.0,,
740,a,,,,
74,a,,,,
75,d,25.0,25.0,Muscle injury - 25% chance of playing,
76,a,,,,
433,u,0.0,0.0,On loan to Shrewsbury Town,
434,a,,,,
436,a,,,,
437,a,100.0,75.0,,
438,a,100.0,100.0,,
102,a,,,,
378,a,100.0,100.0,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
447,a,100.0,100.0,,
448,a,,,,
450,i,0.0,100.0,Head injury - Expected back 04 Dec,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
452,a,100.0,100.0,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
457,a,100.0,100.0,,
458,a,100.0,75.0,,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
461,a,,,,
462,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
97,a,100.0,100.0,,
98,a,100.0,100.0,,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,i,0.0,0.0,Knee injury - Expected back 15 Dec,
743,a,,,,
733,a,,,,
755,a,,,,
52,a,100.0,100.0,,
135,i,0.0,0.0,Knee injury - Unknown return date,
474,a,100.0,100.0,,
475,d,75.0,,Back injury - 75% chance of playing,
476,a,100.0,0.0,,
477,a,100.0,75.0,,
478,i,0.0,100.0,Hamstring injury - Expected back 26 Dec,
