id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
95,u,0.0,0.0,has joined Olympiakos permanently.,
96,u,0.0,0.0,has joined Barnet on loan for the rest of the season.,
97,a,100.0,100.0,,
98,a,100.0,100.0,,
391,i,0.0,,Hamstring injury - Unknown return date,
685,a,100.0,100.0,,
687,a,,,,
697,a,,,,
713,a,,,,
721,a,,,,
27,a,100.0,100.0,,
83,a,100.0,100.0,,
101,a,100.0,100.0,,
104,a,,,,
105,a,,,,
106,a,,,,
107,a,,,,
108,a,100.0,,,
109,a,,,,
110,a,,,,
111,a,100.0,100.0,,
112,u,0.0,0.0,Has joined Southampton permanently.,
113,a,,,,
117,u,0.0,0.0,has joined Kaiserslautern on loan for the rest of the season.,
118,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
120,a,100.0,100.0,,
121,a,,,,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
123,a,,,,
124,a,,,,
125,a,100.0,100.0,,
126,a,,,,
127,a,100.0,100.0,,
128,a,,,,
131,a,,,,
132,a,100.0,100.0,,
133,a,,,,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
136,a,,,,
748,i,0.0,,Knee injury - Expected back 01 Jan,
138,a,,,,
139,a,,,,
141,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,
144,a,,,,
145,a,100.0,100.0,,
146,a,,,,
147,u,0.0,0.0,Has joined AC Milan permanently,
148,a,,,,
151,a,,,,
152,a,100.0,25.0,,
160,a,,,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
102,a,,,,
164,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
165,u,0.0,0.0,has joined Lens permanently.,
166,a,100.0,,,
167,a,,,,
169,a,100.0,100.0,,
170,i,0.0,25.0,Muscle injury - Expected back 13 Dec,
171,u,0.0,0.0,has joined Cremonese on loan for the rest of the season.,
172,a,100.0,100.0,,
173,a,100.0,100.0,,
174,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
175,a,,,,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,,,,
179,u,0.0,0.0,Has joined AS Roma on loan for the rest of the season,
180,a,,,,
181,a,,,,
168,a,100.0,100.0,,
220,a,,,,
221,a,,,,
222,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
224,a,,,,
225,a,100.0,100.0,,
226,a,100.0,100.0,,
229,a,100.0,0.0,,
231,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
232,a,100.0,100.0,,
233,a,100.0,100.0,,
234,u,0.0,0.0,has joined Borussia Dortmund on loan for the rest of the season.,
235,i,0.0,0.0,Toe Injury - Unknown return date,
236,a,100.0,75.0,,
237,a,100.0,100.0,,
238,a,,,,
239,a,,,,
240,u,0.0,0.0,has joined AC Milan permanently.,
150,u,0.0,0.0,has joined Fiorentina permanently.,
241,a,100.0,100.0,,
243,a,,,,
244,i,0.0,0.0,Thigh injury - Unknown return date,
245,s,0.0,0.0,Suspended - unknown return date,
246,a,100.0,100.0,,
247,i,0.0,0.0,Thigh injury - Expected back 04 Jan,
248,u,0.0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,
249,a,,,,
250,a,100.0,100.0,,
251,u,0.0,0.0,has joined Bayern Munich on loan for the rest of the season.,
252,a,100.0,100.0,,
453,a,,,,
254,a,100.0,100.0,,
259,a,,,,
260,a,100.0,,,
261,a,100.0,100.0,,
262,a,100.0,100.0,,
263,a,,,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,i,0.0,0.0,Back injury - Unknown return date,
267,a,100.0,100.0,,
268,i,0.0,0.0,Knee injury - Unknown return date,
269,a,,,,
270,a,100.0,100.0,,
271,a,100.0,100.0,,
272,a,,,,
273,a,100.0,100.0,,
275,a,,,,
276,a,,,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,u,0.0,0.0,has joined Caykur Rizespor on loan for the rest of the season.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
283,a,,,,
284,a,100.0,0.0,,
285,u,0.0,0.0,has joined RC Lens permanently.,
286,a,,,,
223,a,,,,
690,d,75.0,75.0,Groin Injury - 75% chance of playing,
712,a,100.0,100.0,,
723,a,,,,
732,a,,,,
242,a,100.0,100.0,,
287,a,,,,
289,a,,,,
290,i,0.0,0.0,Hamstring injury - Unknown return date,
291,a,,,,
292,a,100.0,100.0,,
293,a,,,,
294,a,,,,
296,i,0.0,0.0,Foot injury - Unknown return date,
298,a,,,,
299,a,100.0,100.0,,
300,a,,,,
301,a,,,,
302,a,,,,
308,u,0.0,0.0,has joined Accrington on loan for the rest of the season.,
309,u,0.0,0.0,Has joined Bradford City permanently.,
310,a,,,,
311,a,,,,
312,u,0.0,0.0,has joined Rangers permanently.,
313,u,0.0,0.0,has joined Rotherham United on loan for the rest of the season.,
419,a,100.0,100.0,,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
707,a,,,,
728,i,0.0,100.0,Hernia - Unknown return date,
314,a,,,,
315,u,0.0,0.0,Has joined Millwall on loan for the rest of the season.,
316,i,0.0,0.0,Knee injury - Unknown return date,
320,a,,,,
321,a,,,,
322,a,100.0,100.0,,
323,a,,,,
324,a,,,,
325,a,100.0,100.0,,
326,a,,,,
327,u,0.0,0.0,has joined Palmeiras permanently.,
328,a,100.0,100.0,,
329,a,100.0,100.0,,
330,a,,,,
331,a,100.0,100.0,,
332,s,0.0,100.0,Suspended until 29 Nov,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
335,a,,,,
337,a,100.0,100.0,,
338,i,0.0,100.0,Hamstring injury - Expected back 01 Jan,
664,a,,,,
727,a,100.0,100.0,,
731,a,100.0,100.0,,
737,a,,,,
340,a,,,,
341,a,,,,
342,a,100.0,100.0,,
343,a,100.0,100.0,,
346,a,,,,
347,a,100.0,100.0,,
348,a,100.0,100.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
351,a,100.0,100.0,,
352,a,,,,
353,a,100.0,100.0,,
354,a,100.0,100.0,,
355,u,0.0,0.0,has joined Pogon Szczecin permanently.,
356,a,,,,
357,u,0.0,0.0,has joined Valencia on loan for the rest of the season.,
358,a,100.0,100.0,,
359,u,0.0,0.0,Has joined Doncaster Rovers on loan for the rest of the season.,
360,u,0.0,0.0,Has joined Hull City on loan for the rest of the season.,
297,a,,,,
630,a,,,,
318,a,,,,
361,u,0.0,0.0,has joined Hull City permanently.,
362,a,100.0,100.0,,
363,u,0.0,0.0,has departed the club as a free agent.,
364,u,0.0,0.0,Has joined RCD Mallorca on loan for the rest of the season.,
365,a,100.0,100.0,,
493,a,,,,
660,a,,,,
665,a,100.0,100.0,,
691,a,100.0,75.0,,
698,a,100.0,100.0,,
366,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
367,a,,,,
368,a,,,,
369,a,,,,
705,a,,,,
370,i,0.0,0.0,Hamstring injury - Unknown return date,
371,a,,,,
372,a,,,,
373,a,,,,
374,a,100.0,100.0,,
375,i,0.0,100.0,Muscle injury - Expected back 20 Dec,
376,a,100.0,100.0,,
377,u,0.0,0.0,has joined AS Roma on loan for the rest of the season.,
378,a,100.0,100.0,,
379,a,,,,
380,a,,,,
381,a,,,,
382,i,0.0,,Muscle injury - Expected back 30 Nov,
383,u,0.0,0.0,Has joined Bayern Munch permanently.,
384,a,,,,
385,a,100.0,100.0,,
386,a,100.0,100.0,,
387,a,,,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
393,i,0.0,0.0,Hamstring injury - Unknown return date,
394,u,0.0,0.0,has joined Ajax on loan for the rest of the season.,
396,a,,,,
397,u,0.0,0.0,Has joined Al-Hilal permanently.,
398,i,0.0,0.0,Hamstring injury - Unknown return date,
499,a,100.0,75.0,,
661,a,100.0,100.0,,
686,a,,,,
692,i,0.0,0.0,Knee injury - Expected back 01 Sep,
182,a,,,,
399,u,0.0,0.0,has joined Fenerbache permanently.,
400,a,,,,
401,a,100.0,100.0,,
402,a,100.0,100.0,,
403,a,100.0,100.0,,
339,a,,,,
404,u,0.0,0.0,has joined Inter Milan on loan for the rest of the season.,
405,a,,,,
406,a,100.0,100.0,,
407,a,,,,
408,a,,,,
409,a,100.0,100.0,,
410,a,100.0,100.0,,
411,a,100.0,100.0,,
412,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,
413,a,100.0,100.0,,
414,a,100.0,100.0,,
415,a,100.0,100.0,,
416,a,,,,
417,a,100.0,100.0,,
418,a,,,,
420,u,0.0,0.0,has joined Galatasaray permanently.,
421,i,0.0,25.0,Muscle injury - Unknown return date,
422,i,0.0,0.0,Ankle injury - Unknown return date,
423,a,100.0,100.0,,
424,a,,,,
425,u,0.0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,
427,a,,,,
428,u,0.0,0.0,Has joined Middlesbrough on loan for the rest of the season.,
739,a,,,,
740,a,,,,
742,a,,,,
119,a,,,,
432,u,0.0,0.0,has joined Trabzonspor on loan for the rest of the season.,
434,a,,,,
435,a,,,,
436,a,,,,
437,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
438,a,100.0,100.0,,
439,a,,,,
440,a,100.0,100.0,,
441,a,,,,
442,i,0.0,100.0,Hamstring injury - Unknown return date,
443,a,,,,
444,a,,,,
445,u,0.0,0.0,has joined Sheffield Wednesday on loan for the rest of the season.,
446,a,,,,
449,a,,,,
450,a,100.0,100.0,,
451,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,
458,d,75.0,,Knock - 75% chance of playing,
459,a,,,,
460,u,0.0,0.0,Has joined West Bromwich Albion on loan for the rest of the season.,
462,a,,,,
463,a,,,,
464,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
465,u,0.0,0.0,has joined Napoli on loan for the rest of the season.,
466,a,100.0,100.0,,
467,a,,,,
468,u,0.0,0.0,has joined Northampton Town on loan for the rest of the season.,
681,i,0.0,,Knee injury - Expected back 15 Dec,
395,u,0.0,0.0,Has joined Lyon permanently.,
746,a,,,,
733,a,,,,
52,a,100.0,100.0,,
135,i,0.0,0.0,Knee injury - Unknown return date,
469,a,,,,
471,a,,,,
472,u,0.0,0.0,Has joined Sevilla on loan for the rest of the season.,
473,a,100.0,100.0,,
474,a,100.0,100.0,,
475,a,,,,
476,s,0.0,,Suspended until 29 Nov,
477,d,75.0,0.0,Lack of match fitness - 75% chance of playing,
478,a,100.0,100.0,,
479,a,,,,
480,a,,,,
481,a,,,,
483,a,,,,
484,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
485,d,75.0,50.0,Lack of match fitness - 75% chance of playing,
486,a,,,,
487,a,,,,
488,a,,,,
489,a,,,,
490,a,100.0,100.0,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined KVC Westerlo on loan for the rest of the season.,
494,a,100.0,100.0,,
495,u,0.0,0.0,Has departed the club as a free agent.,
496,u,0.0,0.0,has joined Sparta Prague permanently.,
497,a,100.0,100.0,,
498,u,0.0,0.0,Has joined Leyton Orient on loan for the rest of the season.,
500,i,0.0,0.0,Ankle injury - Unknown return date,
501,a,,,,
674,a,,,,
684,a,,,,
689,a,,,,
714,a,,,,
12,i,0.0,0.0,Muscle injury - Unknown return date,
426,a,,,,
502,a,,,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
504,u,0.0,0.0,Has joined Lyon permanently.,
505,a,,,,
506,a,100.0,100.0,,
507,i,0.0,0.0,Hamstring injury - Expected back 13 Dec,
508,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
510,a,,,,
511,a,,,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,a,,,,
514,a,,,,
515,a,,,,
516,d,75.0,25.0,Dead leg - 75% chance of playing,
517,a,,,,
518,u,0.0,0.0,has joined Besiktas on loan for the rest of the season.,
519,a,100.0,100.0,,
520,u,0.0,0.0,Has joined Wrexham permanently.,
521,a,,,,
522,a,,,,
523,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
524,u,0.0,0.0,Has joined Swansea City permanently.,
525,i,0.0,25.0,Knee injury - Unknown return date,
526,a,,,,
527,i,0.0,,Knock - Unknown return date,
669,a,,,,
675,i,0.0,0.0,Knee injury - Unknown return date,
693,a,,,,
696,a,,,,
699,i,0.0,0.0,Hamstring injury - Unknown return date,
715,a,,,,
716,a,,,,
729,u,0.0,0.0,has joined Botafogo on loan for the rest of the season.,
461,a,,,,
734,i,0.0,0.0,Knock - Unknown return date,
528,a,,,,
530,a,,,,
531,a,100.0,100.0,,
532,a,,,,
533,i,0.0,50.0,Shoulder injury - Unknown return date,
534,a,,,,
535,i,0.0,50.0,Lack of match fitness - Expected back 29 Nov,
536,i,0.0,50.0,Lack of match fitness - Expected back 06 Dec,
537,u,0.0,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,
538,a,,,,
539,a,100.0,100.0,,
540,a,,,,
541,a,100.0,100.0,,
542,u,0.0,0.0,has joined Wolfsburg on loan for the rest of the season.,
543,a,,,,
544,i,0.0,0.0,Groin Injury - Expected back 03 Dec,
545,u,0.0,0.0,has joined Birmingham City on loan for the rest of the season.,
482,a,100.0,0.0,,
546,u,0.0,0.0,has joined Cracovia on loan for the rest of the season.,
547,a,100.0,100.0,,
548,i,0.0,0.0,Lack of match fitness - Expected back 06 Dec,
550,a,,,,
551,a,,,,
552,a,100.0,100.0,,
553,a,,,,
554,a,,,,
555,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
556,u,0.0,0.0,Has joined AS Saint-Etienne permanently.,
558,a,,,,
559,u,0.0,0.0,has joined Minnesota United permanently.,
560,a,,,,
561,a,,,,
562,a,,,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,,,,
694,a,,,,
724,a,,,,
730,a,,,,
735,a,,,,
565,a,,,,
529,a,,,,
567,a,,,,
568,a,,,,
569,a,100.0,100.0,,
570,a,,,,
571,i,0.0,0.0,Hamstring injury - Unknown return date,
572,i,0.0,0.0,Knee injury - Unknown return date,
573,a,,,,
574,a,100.0,100.0,,
575,a,,,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,d,50.0,0.0,Thigh injury - 50% chance of playing,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
579,u,0.0,0.0,Has joined Los Angeles FC permanently.,
580,a,,,,
581,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
582,d,50.0,50.0,Knock - 50% chance of playing,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,,,,
585,a,,,,
586,a,100.0,0.0,,
587,i,0.0,0.0,Ankle injury - Unknown return date,
588,a,100.0,100.0,,
589,u,0.0,0.0,has joined Villarreal CF on loan for the rest of the season.,
590,u,0.0,0.0,has joined Girona permanently.,
591,i,0.0,0.0,Calf injury - Unknown return date,
592,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
593,a,100.0,100.0,,
594,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,
595,a,,,,
596,i,0.0,0.0,Ankle injury - Unknown return date,
597,a,,,,
598,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
599,a,,,,
673,a,,,,
717,a,,,,
726,a,100.0,100.0,,
557,a,,,,
745,a,,,,
750,a,,,,
751,a,,,,
149,a,100.0,100.0,,
601,u,0.0,0.0,has joined Aris Limassol permanently.,
603,a,,,,
604,u,0.0,0.0,has joined Marseille permanently.,
605,a,,,,
606,d,50.0,0.0,Muscle injury - 50% chance of playing,
611,u,0.0,0.0,Has joined Swansea City on loan for the rest of the season.,
612,s,0.0,,Suspended until 30 Nov,
613,a,100.0,100.0,,
618,a,,,,
619,a,100.0,100.0,,
620,d,50.0,0.0,Lack of match fitness - 50% chance of playing,
621,a,,,,
622,u,0.0,0.0,has joined Stevenage on loan for the rest of the season.,
623,d,75.0,,Dead leg - 75% chance of playing,
624,a,,,,
671,a,,,,
679,a,,,,
641,a,,,,
642,a,100.0,100.0,,
644,a,100.0,100.0,,
645,a,,,,
646,a,,,,
647,u,0.0,0.0,Has joined Real Sociedad permanently.,
648,a,,,,
653,u,0.0,0.0,Signed by CD Tondela,
663,a,,,,
682,a,,,,
695,a,,,,
600,a,,,,
616,u,0.0,0.0,Has joined Fenerbahçe on loan for the rest of the season.,
632,i,0.0,0.0,Knee injury - Expected back 30 Nov,
633,a,100.0,100.0,,
634,a,,,,
635,i,0.0,0.0,Groin Injury - Expected back 17 Jan,
13,a,,,,
28,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
29,u,0.0,0.0,has joined Hamburger permanently.,
30,d,50.0,0.0,Knee injury - 50% chance of playing,
31,d,50.0,0.0,Knee injury - 50% chance of playing,
266,a,,,,
2,a,,,,
40,i,0.0,25.0,Hamstring injury - Expected back 23 Nov,
41,a,,,,
42,i,0.0,0.0,Knock - Unknown return date,
190,a,,,,
191,a,,,,
192,a,,,,
193,a,100.0,100.0,,
36,d,75.0,,Knock - 75% chance of playing,
184,u,0.0,0.0,has joined FC Fredericia permanently.,
186,i,0.0,0.0,Achilles injury - Unknown return date,
187,a,,,,
217,a,100.0,100.0,,
218,a,,,,
219,u,0.0,0.0,has joined VfL Bochum  on loan for the rest of the season.,
470,a,100.0,100.0,,
89,u,0.0,0.0,Has joined Midtjylland permanently.,
114,a,100.0,100.0,,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
116,a,100.0,100.0,,
154,u,0.0,0.0,Has joined Birmingham on loan for the rest of the season.,
155,u,0.0,0.0,has joined Harrogate Town on loan until January.,
157,d,25.0,25.0,Ankle injury - 25% chance of playing,
158,a,100.0,100.0,,
129,a,100.0,100.0,,
130,a,,,,
162,a,100.0,25.0,,
163,a,100.0,0.0,,
156,a,,,,
227,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,
228,a,100.0,100.0,,
230,a,100.0,100.0,,
255,a,,,,
256,a,,,,
257,a,,,,
258,a,,,,
743,a,,,,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
281,a,,,,
282,u,0.0,0.0,has joined Portsmouth permanently.,
303,a,,,,
304,a,,,,
305,u,0.0,0.0,has joined Preston North End on loan for the rest of the season.,
306,a,,,,
433,u,0.0,0.0,On loan to Shrewsbury Town,
392,a,100.0,100.0,,
429,a,,,,
430,a,100.0,100.0,,
736,a,,,,
452,a,100.0,100.0,,
454,u,0.0,0.0,has joined Real Betis permanently.,
455,a,100.0,100.0,,
457,a,100.0,100.0,,
566,a,,,,
708,a,,,,
718,a,,,,
738,d,25.0,25.0,Back injury - 25% chance of playing,
747,a,,,,
752,a,,,,
627,a,,,,
628,a,,,,
629,i,0.0,,Ankle injury - Expected back 08 Dec,
631,a,100.0,0.0,,
749,a,,,,
700,a,,,,
711,a,,,,
725,a,100.0,100.0,,
32,a,100.0,100.0,,
33,a,,,,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
602,a,,,,
216,i,0.0,0.0,Knee injury - Unknown return date,
185,a,,,,
82,d,75.0,,Ankle injury - 75% chance of playing,
84,a,,,,
205,a,,,,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
100,a,,,,
103,a,,,,
153,i,0.0,0.0,Knee injury - Unknown return date,
159,i,0.0,0.0,Knee injury - Expected back 13 Dec,
253,a,,,,
672,a,,,,
317,a,100.0,100.0,,
319,a,,,,
307,a,,,,
706,a,,,,
741,a,100.0,100.0,,
549,a,,,,
1,a,,,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
6,a,100.0,100.0,,
15,a,,,,
607,u,0.0,0.0,has joined Marseille permanently.,
608,i,0.0,0.0,Shoulder injury - Expected back 27 Dec,
609,a,,,,
610,a,100.0,100.0,,
183,a,,,,
188,a,,,,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
614,a,,,,
615,a,100.0,100.0,,
617,u,0.0,0.0,has joined Genoa on loan for the rest of the season.,
722,a,,,,
66,u,0.0,0.0,Has joined Botafogo permanently.,
68,a,,,,
625,d,50.0,0.0,Muscle injury - 50% chance of playing,
626,a,,,,
659,a,,,,
137,a,,,,
142,u,0.0,0.0,Has joined Union SG permanently,
143,a,,,,
744,a,,,,
274,a,,,,
288,a,,,,
295,a,100.0,100.0,,
336,a,,,,
344,a,100.0,100.0,,
345,a,100.0,75.0,,
431,a,,,,
447,a,100.0,100.0,,
448,a,,,,
636,a,,,,
637,a,100.0,100.0,,
638,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
640,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
643,a,100.0,100.0,,
670,a,,,,
678,a,100.0,100.0,,
683,a,100.0,0.0,,
654,a,100.0,100.0,,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
657,i,0.0,0.0,Knee injury - Unknown return date,
658,a,,,,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
650,a,,,,
651,a,,,,
652,a,,,,
709,a,,,,
720,a,,,,
140,a,,,,
4,a,,,,
5,i,0.0,100.0,Thigh injury - Unknown return date,
