id,status,chance_of_playing_next_round,chance_of_playing_this_round,news,news_added
257,a,100.0,100.0,,
258,a,,,,
259,d,75.0,50.0,Knock - 75% chance of playing,
263,a,100.0,100.0,,
289,u,0.0,0.0,has joined Cardiff City permanently.,
306,a,,,,
675,a,100.0,100.0,,
637,a,100.0,100.0,,
656,u,0.0,0.0,has joined LASK on loan for the rest of the season.,
657,a,100.0,100.0,,
780,a,,,,
361,u,0.0,0.0,has joined Hull City permanently.,
440,a,100.0,100.0,,
469,a,100.0,100.0,,
491,a,100.0,100.0,,
492,u,0.0,0.0,has joined Cadiz on loan for the rest of the season.,
553,a,100.0,100.0,,
485,a,100.0,100.0,,
486,a,100.0,100.0,,
730,a,100.0,100.0,,
639,u,0.0,0.0,On loan to FC Alverca,
653,u,0.0,0.0,Signed by CD Tondela,
655,u,0.0,0.0,has joined Borussia Dortmund permanently.,
156,a,,,,
237,a,100.0,100.0,,
274,a,,,,
369,a,,,,
395,u,0.0,0.0,Has joined Lyon permanently.,
457,a,100.0,100.0,,
458,a,100.0,100.0,,
459,d,75.0,,Back injury - 75% chance of playing,
460,u,0.0,0.0,has joined Hull City on loan for the rest of the season.,
461,a,,,,
462,a,,,,
463,u,0.0,0.0,has joined Lausanne-Sport on loan for the rest of the season.,
495,u,0.0,0.0,Has departed the club as a free agent.,
638,u,0.0,0.0,has joined Sheffield United on loan for the rest of the season.,
640,a,100.0,100.0,,
33,a,100.0,100.0,,
710,a,,,,
756,a,,,,
376,a,100.0,100.0,,
260,a,100.0,100.0,,
34,u,0.0,0.0,Has joined Port Vale on loan for the rest of the season.,
400,a,100.0,100.0,,
426,a,,,,
502,a,100.0,100.0,,
503,u,0.0,0.0,Has joined Palmeiras permanently.,
510,a,100.0,100.0,,
511,a,,,,
514,i,0.0,0.0,Knee injury - Unknown return date,
688,a,,,,
509,u,0.0,0.0,has joined Real Oviedo on loan for the rest of the season.,
116,a,100.0,100.0,,
621,u,0.0,0.0,has joined Sparta Prague permanently.,
137,u,0.0,0.0,has joined Shrewsbury on loan for the rest of the season.,
748,a,100.0,100.0,,
629,a,100.0,100.0,,
658,a,,,,
663,u,0.0,0.0,has joined Palmeiras permanently.,
643,a,100.0,100.0,,
644,a,100.0,100.0,,
649,u,0.0,0.0,Has joined FC Metz on loan for the rest of the season.,
650,u,0.0,0.0,has joined Barnsley on loan for the rest of the season.,
1,a,,,,
2,a,,,,
3,u,0.0,0.0,Has joined Werder Bremen on loan for the rest of the season.,
4,a,,,,
5,a,100.0,100.0,,
6,a,100.0,100.0,,
7,d,75.0,100.0,Knock - 75% chance of playing,
170,a,100.0,100.0,,
171,u,0.0,0.0,has joined Middlesbrough on loan for the rest of the season.,
46,u,0.0,0.0,has joined Anderlecht on loan for the rest of the season.,
47,a,100.0,100.0,,
48,a,100.0,100.0,,
49,a,100.0,100.0,,
743,a,,,,
789,a,,,,
803,a,,,,
829,i,0.0,0.0,Head injury - Expected back 01 Jun,
253,a,,,,
50,a,100.0,100.0,,
53,u,0.0,0.0,has joined Roma on loan for the rest of the season.,
55,a,100.0,100.0,,
57,u,0.0,0.0,Has joined Preston North End on loan for the rest of the season.,
58,i,0.0,0.0,Knee injury - Expected back 01 Jun,
59,i,0.0,25.0,Calf injury - Unknown return date,
60,u,0.0,0.0,has joined Falkirk on loan for the rest of the season.,
62,u,0.0,0.0,has joined West Brom on loan for the rest of the season.,
267,a,100.0,100.0,,
701,u,0.0,0.0,has joined Annecy on loan for the rest of the season.,
702,a,,,,
808,a,,,,
183,a,,,,
186,i,0.0,0.0,Achilles injury - Unknown return date,
187,a,100.0,100.0,,
198,a,100.0,100.0,,
199,a,100.0,100.0,,
295,a,100.0,100.0,,
296,a,100.0,100.0,,
98,a,100.0,100.0,,
99,u,0.0,0.0,has joined HNK Rijeka permanently.,
100,a,100.0,100.0,,
687,a,,,,
157,i,0.0,100.0,Hamstring injury - Expected back 01 Jun,
158,a,100.0,100.0,,
163,a,100.0,100.0,,
672,a,100.0,100.0,,
833,a,,,,
834,a,,,,
255,a,,,,
277,u,0.0,0.0,Has joined Blackpool permanently.,
278,u,0.0,0.0,has joined Stoke City on loan for the rest of the season.,
279,u,0.0,0.0,Has joined CR Vasco da Gama on loan for the rest of the season.,
280,u,0.0,0.0,Has joined Derby County on loan for the rest of the season.,
283,a,100.0,100.0,,
284,i,0.0,0.0,Hamstring injury - Expected back 01 Jun,
654,a,100.0,100.0,,
677,d,75.0,50.0,Knee injury - 75% chance of playing,
291,a,100.0,100.0,,
292,a,100.0,100.0,,
293,a,100.0,100.0,,
302,d,50.0,50.0,Knock - 50% chance of playing,
303,a,,,,
307,a,,,,
309,u,0.0,0.0,Has joined Bradford City permanently.,
332,a,100.0,100.0,,
333,u,0.0,0.0,has joined Strasbourg permanently.,
334,u,0.0,0.0,Has joined Oxford United on loan for the rest of the season.,
727,a,100.0,100.0,,
731,a,100.0,100.0,,
737,a,,,,
770,a,,,,
168,n,0.0,100.0,Ineligible to face his parent club on 17/5. - Expected back 24 May,
339,a,,,,
340,a,,,,
344,a,100.0,100.0,,
763,a,,,,
769,a,,,,
771,a,,,,
827,a,,,,
52,a,100.0,100.0,,
135,a,100.0,100.0,,
475,a,100.0,100.0,,
476,a,100.0,100.0,,
477,i,0.0,0.0,Thigh injury - Expected back 01 Jun,
525,a,100.0,100.0,,
526,a,100.0,100.0,,
563,u,0.0,0.0,has joined Moreirense on loan for the rest of the season.,
564,u,0.0,0.0,has joined Arka on loan for the rest of the season.,
668,a,100.0,100.0,,
670,a,100.0,100.0,,
678,u,0.0,0.0,has joined RC Lens on loan for the rest of the season.,
683,a,100.0,100.0,,
579,u,0.0,0.0,has joined Los Angeles FC permanently.,
35,u,0.0,0.0,Has joined Stevenage permanently.,
529,a,100.0,100.0,,
594,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
595,a,,,,
596,d,50.0,25.0,Muscle injury - 50% chance of playing,
597,a,100.0,100.0,,
598,u,0.0,0.0,has joined Oxford United on loan for the rest of the season.,
599,u,0.0,0.0,has joined Hibernian on loan for the rest of the season.,
673,a,100.0,100.0,,
56,u,0.0,0.0,Season-long loan to Benfica,
61,u,0.0,0.0,Has joined Real Oviedo permanently.,
717,i,0.0,0.0,Knee injury - Expected back 01 Jan,
54,a,100.0,100.0,,
726,a,100.0,100.0,,
745,a,,,,
703,a,,,,
790,a,,,,
796,a,100.0,100.0,,
804,a,,,,
184,u,0.0,0.0,has joined FC Fredericia permanently.,
185,a,,,,
738,a,100.0,100.0,,
206,a,100.0,100.0,,
207,d,75.0,100.0,Fatigue - 75% chance of playing,
208,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
209,a,100.0,100.0,,
815,a,,,,
627,i,0.0,0.0,Shoulder injury - Expected back 25 May,
628,d,50.0,0.0,Ankle injury - 50% chance of playing,
631,u,0.0,0.0,has joined Besiktas permanently.,
632,a,100.0,100.0,,
633,a,100.0,100.0,,
634,a,100.0,100.0,,
8,i,0.0,0.0,Ankle injury - Unknown return date,
9,u,0.0,0.0,has joined Porto on loan for the rest of the season.,
10,a,,,,
11,i,0.0,100.0,Knee injury - Expected back 01 Jun,
13,a,,,,
14,u,0.0,0.0,has joined Morecambe on loan for the rest of the season.,
142,u,0.0,0.0,Has joined Union SG permanently,
180,i,0.0,0.0,Knee injury - Expected back 01 Jun,
181,a,,,,
744,a,,,,
281,a,,,,
249,a,,,,
250,a,100.0,100.0,,
262,a,100.0,100.0,,
264,u,0.0,0.0,Has joined Colorado Rapids permanently.,
265,a,100.0,100.0,,
268,i,0.0,0.0,Lack of match fitness - Expected back 01 Jun,
269,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
270,a,100.0,100.0,,
341,a,,,,
298,a,,,,
299,a,100.0,100.0,,
386,a,100.0,100.0,,
387,a,100.0,100.0,,
388,a,100.0,100.0,,
390,a,100.0,100.0,,
444,a,100.0,100.0,,
445,u,0.0,0.0,has joined Norwich City on loan for the rest of the season.,
446,a,,,,
447,a,100.0,100.0,,
590,u,0.0,0.0,has joined Girona permanently.,
570,a,100.0,100.0,,
582,i,0.0,0.0,Thigh injury - Expected back 01 Jun,
583,i,0.0,0.0,Knee injury - Unknown return date,
584,a,100.0,100.0,,
585,a,100.0,100.0,,
752,a,,,,
758,a,,,,
785,a,100.0,100.0,,
791,a,,,,
802,a,,,,
635,a,100.0,100.0,,
636,a,100.0,100.0,,
641,u,0.0,0.0,has joined Crewe Alexandra on loan for the rest of the season.,
642,a,100.0,100.0,,
15,a,,,,
16,a,100.0,100.0,,
17,a,100.0,100.0,,
18,a,100.0,100.0,,
19,a,100.0,100.0,,
825,a,,,,
45,u,0.0,0.0,has joined Rotherham on loan for the rest of the season.,
51,u,0.0,0.0,has joined Pisa on loan for the rest of the season.,
63,u,0.0,0.0,has joined Reading on loan for the rest of the season.,
64,a,100.0,100.0,,
65,u,0.0,0.0,has joined Huddersfield Town on loan for the rest of the season.,
389,n,0.0,100.0,Ineligible to face his parent club on 15/5. - Expected back 24 May,
456,a,100.0,100.0,,
699,a,100.0,100.0,,
711,a,,,,
203,a,,,,
204,u,0.0,0.0,has joined Kocaelispor  permanently.,
205,i,0.0,0.0,Knee injury - Expected back 30 Sep,
210,a,,,,
211,u,0.0,0.0,has joined Leicester City on loan for the rest of the season.,
32,a,100.0,100.0,,
219,u,0.0,0.0,has joined Blackpool on loan for the rest of the season.,
470,a,100.0,100.0,,
614,a,100.0,100.0,,
676,a,100.0,100.0,,
680,a,100.0,100.0,,
722,a,,,,
117,u,0.0,0.0,has joined Kaiserslautern on loan for the rest of the season.,
118,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,
120,a,100.0,100.0,,
121,a,100.0,100.0,,
244,a,100.0,100.0,,
273,a,100.0,100.0,,
275,u,0.0,0.0,has joined AJ Auxerre permanently.,
131,u,0.0,0.0,has joined Oxford United on loan for the rest of the season.,
132,u,0.0,0.0,has joined Norwich City permanently.,
133,u,0.0,0.0,has joined Oxford United permanently.,
134,u,0.0,0.0,Has joined Wigan on loan for the rest of the season,
136,a,100.0,100.0,,
576,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,
577,u,0.0,0.0,has joined Borussia Mönchengladbach on loan for the rest of the season.,
146,a,100.0,100.0,,
147,u,0.0,0.0,Has joined AC Milan permanently,
578,u,0.0,0.0,has joined Hamburger SV on loan for the rest of the season.,
581,a,100.0,100.0,,
150,u,0.0,0.0,has joined Fiorentina permanently.,
151,a,100.0,100.0,,
152,a,100.0,100.0,,
659,a,,,,
671,a,100.0,100.0,,
679,a,,,,
708,a,100.0,100.0,,
718,a,,,,
161,u,0.0,0.0,has joined Strasbourg permanently.,
162,u,0.0,0.0,has joined Leipzig on loan for the rest of the season.,
667,a,100.0,100.0,,
704,u,0.0,0.0,has joined Stockport County on loan for the rest of the season.,
346,a,,,,
167,a,100.0,100.0,,
169,a,100.0,50.0,,
175,u,0.0,0.0,has joined Stevenage permanently.,
176,u,0.0,0.0,has joined Dinamo Bucharest permanently.,
177,u,0.0,0.0,Has joined Los Angeles FC on loan for the rest of the season.,
178,a,100.0,100.0,,
349,u,0.0,0.0,has joined Werder Bremen on loan for the rest of the season.,
350,a,,,,
508,a,100.0,100.0,,
512,u,0.0,0.0,has joined Rio Ave on loan for the rest of the season.,
513,d,75.0,50.0,Head injury - 75% chance of playing,
515,d,75.0,50.0,Facial Injury - 75% chance of playing,
516,i,0.0,0.0,Muscle injury - Expected back 01 Jun,
20,a,100.0,100.0,,
21,a,100.0,100.0,,
22,i,0.0,0.0,Foot injury - Unknown return date,
23,u,0.0,0.0,has joined Hamburger on loan for the rest of the season.,
24,a,100.0,100.0,,
25,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
26,a,100.0,100.0,,
28,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
30,a,100.0,100.0,,
31,a,100.0,100.0,,
266,a,100.0,100.0,,
662,a,100.0,100.0,,
666,a,100.0,100.0,,
700,a,100.0,100.0,,
725,a,100.0,100.0,,
759,a,,,,
36,a,100.0,100.0,,
37,a,100.0,100.0,,
38,a,100.0,100.0,,
39,a,,,,
40,a,100.0,100.0,,
41,a,100.0,100.0,,
42,a,100.0,100.0,,
43,u,0.0,0.0,Has joined Girona permanently.,
44,a,100.0,100.0,,
719,a,100.0,100.0,,
754,a,,,,
757,a,,,,
768,a,,,,
781,a,,,,
792,i,0.0,100.0,Muscle injury - Unknown return date,
188,u,0.0,0.0,has joined Lugano permanently.,
189,u,0.0,0.0,Has joined Stockport County on loan for the rest of the season.,
190,a,,,,
191,a,100.0,100.0,,
192,a,,,,
193,a,100.0,100.0,,
194,i,0.0,0.0,Hamstring injury - Unknown return date,
195,a,100.0,100.0,,
196,u,0.0,0.0,has joined Sparta Rotterdam on loan for the rest of the season.,
197,u,0.0,0.0,has joined Sparta Prague on loan for the rest of the season.,
200,a,100.0,100.0,,
201,u,0.0,0.0,has joined Maccabi Haifa permanently.,
202,a,100.0,100.0,,
212,u,0.0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,
213,u,0.0,0.0,has joined Derby County on loan for the rest of the season.,
214,a,100.0,100.0,,
215,a,100.0,100.0,,
216,a,100.0,100.0,,
217,a,100.0,100.0,,
218,a,,,,
776,a,,,,
784,a,,,,
820,a,,,,
66,u,0.0,0.0,Has joined Botafogo permanently.,
67,a,,,,
68,u,0.0,0.0,has joined Leyton Orient on loan for the rest of the season.,
69,a,,,,
70,u,0.0,0.0,Has joined Lechia Gdansk on loan for the rest of the season.,
71,u,0.0,0.0,Has joined Paris Saint-Germain permanently.,
72,a,100.0,100.0,,
73,a,100.0,100.0,,
74,a,,,,
75,a,100.0,100.0,,
76,a,,,,
77,a,,,,
78,u,0.0,0.0,has joined Celtic on loan for the rest of the season.,
79,u,0.0,0.0,has joined West Bromwich Albion permanently.,
81,a,100.0,75.0,,
84,a,100.0,100.0,,
85,a,100.0,100.0,,
86,a,100.0,100.0,,
87,s,0.0,100.0,Suspended until 29 Aug,
88,d,50.0,25.0,Lack of match fitness - 50% chance of playing,
89,u,0.0,0.0,has joined Midtjylland permanently.,
90,a,100.0,100.0,,
91,u,0.0,0.0,has joined Cruzeiro on loan for the rest of the season.,
92,u,0.0,0.0,has joined Auxerre permanently.,
93,u,0.0,0.0,has joined Marseille on loan for the rest of the season.,
94,u,0.0,0.0,has joined Novi Pazar on loan for the rest of the season.,
95,u,0.0,0.0,has joined Olympiakos permanently.,
96,u,0.0,0.0,has joined Barnet on loan for the rest of the season.,
97,a,100.0,100.0,,
391,a,100.0,100.0,,
685,a,100.0,100.0,,
697,a,,,,
713,n,0.0,0.0,Made unavailable for selection on 8/5. - Unknown return date,
721,a,100.0,100.0,,
782,a,,,,
799,a,,,,
801,a,,,,
806,a,,,,
807,a,,,,
27,a,100.0,100.0,,
83,a,100.0,100.0,,
101,a,100.0,100.0,,
102,a,,,,
103,u,0.0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,
104,a,,,,
105,a,,,,
106,a,,,,
107,a,,,,
108,a,100.0,100.0,,
109,i,0.0,0.0,Hamstring injury - Unknown return date,
110,a,100.0,100.0,,
111,a,100.0,100.0,,
112,u,0.0,0.0,Has joined Southampton permanently.,
113,a,100.0,100.0,,
114,u,0.0,0.0,has joined Celtic on loan for the rest of the season.,
115,u,0.0,0.0,has joined Dender on loan for the rest of the season.,
122,i,0.0,0.0,Knee injury - Expected back 01 Jun,
123,i,0.0,0.0,Knee injury - Expected back 01 Jun,
124,a,100.0,100.0,,
125,a,100.0,100.0,,
126,a,,,,
127,u,0.0,0.0,has joined Swansea City on loan for the rest of the season.,
128,u,0.0,0.0,has joined Coventry City on loan for the rest of the season.,
129,a,100.0,100.0,,
130,a,,,,
797,a,100.0,100.0,,
810,a,,,,
819,a,,,,
823,a,,,,
824,a,,,,
826,a,,,,
138,a,,,,
139,a,,,,
140,a,,,,
141,u,0.0,0.0,Has joined Coventry City on loan for the rest of the season.,
143,a,,,,
144,u,0.0,0.0,has joined Paris FC on loan for the rest of the season.,
